filename,params,target,mse
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 44.40648986884316, 'layers': 1.0004574992693795, 'units': 37.20993153686558}",0.40549865569234295,0.5942665116593597
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 31.846771895375955, 'layers': 1.7450408455106836, 'units': 41.1004654338743}",0.40249477184618987,0.5973612700366131
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.77633468006714, 'layers': 2.676778057613179, 'units': 71.66975503570836}",0.46868402257263914,0.5312003210244283
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 47.56234872781891, 'layers': 1.1095503727917047, 'units': 70.3420759160562}",0.41620514842289935,0.5836540054915443
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.17379656891504, 'layers': 1.561547754380935, 'units': 27.829134017639092}",0.3930322303286094,0.6069088145310217
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.22480802064882, 'layers': 2.8758270994961737, 'units': 70.9513451535708}",0.442828601059141,0.5571572031987087
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.00095871650409, 'layers': 2.502951497612789, 'units': 71.92247659014517}",0.46868402257263914,0.5312003210244283
encodedOutputLayer1.csv,"{'activation': 'tanh', 'epochs': 40.913092228023906, 'layers': 2.4148882051235177, 'units': 73.35773144741277}",0.46500468601267686,0.5349024090233305
encodedOutputLayer1.csv,"{'activation': 'tanh', 'epochs': 40.09734581326963, 'layers': 4.483106600144194, 'units': 72.71699776515605}",0.47827377377003694,0.5215702860587413
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.48808037397073, 'layers': 5.0, 'units': 74.32511368999606}",0.29746327472570533,0.7023899080849851
encodedOutputLayer1.csv,"{'activation': 'tanh', 'epochs': 39.15214955708408, 'layers': 4.13590475470928, 'units': 71.46626964300846}",0.47645477051468443,0.5233160008540136
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 37.654640181180866, 'layers': 4.20605666028878, 'units': 72.84493481985206}",0.3818898490619157,0.6177608629134383
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.2108404462693, 'layers': 4.700007487262735, 'units': 71.04938578713656}",0.3640893858099311,0.6357044686746919
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.73435110840238, 'layers': 3.2225076737818252, 'units': 72.54640116552591}",0.4070196529973936,0.5929813467733098
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.13718705635439, 'layers': 3.0178740678356344, 'units': 70.80239422855098}",0.4159168968228316,0.5839095115806946
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.00408466915476, 'layers': 1.6479531052268945, 'units': 53.00192792552009}",0.4070601298334511,0.5928058818759073
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 39.69585013027256, 'layers': 2.6673052347533166, 'units': 83.87472512423517}",0.45816738871639007,0.5416847523155474
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 38.94003711357455, 'layers': 3.2004388521816662, 'units': 95.42644186834096}",0.3989162630418156,0.6008332404203528
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 41.01062191553357, 'layers': 2.965860561837014, 'units': 23.136450474592984}",0.43858327334485436,0.5613500994126179
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.30321253482626, 'layers': 2.9589711597304214, 'units': 71.70579230118877}",0.46868402257263914,0.5312003210244283
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 38.007382263826756, 'layers': 3.061313705426711, 'units': 16.307752554892733}",0.4188443538205956,0.5809518184398762
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 35.43542588989159, 'layers': 4.2141624706078, 'units': 68.32346892340422}",0.40811238854528764,0.5915534537319225
encodedOutputLayer1.csv,"{'activation': 'tanh', 'epochs': 39.53761860663473, 'layers': 4.122288711660613, 'units': 72.22147060292333}",0.47537554259553494,0.5244390362975951
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 39.300917960660584, 'layers': 3.3270021637521463, 'units': 71.7603562880075}",0.4223609555637802,0.5776768151322171
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 33.27053424153904, 'layers': 1.0601328699958144, 'units': 24.48898377346403}",0.36060279825066005,0.6392983400415196
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 39.59481407332548, 'layers': 4.713268718301023, 'units': 72.21787892922764}",0.37983303190644324,0.619770530861045
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 39.04438897614997, 'layers': 2.596859458791616, 'units': 38.03753883196806}",0.436983769629453,0.5628749484246095
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.90211421590321, 'layers': 2.465303243380532, 'units': 71.37867761648607}",0.46868402257263914,0.5312003210244283
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 35.11683287634464, 'layers': 3.474515326985109, 'units': 43.285393973653655}",0.43914149601991176,0.5606731324763112
encodedOutputLayer1.csv,"{'activation': 'relu', 'epochs': 40.32556742009113, 'layers': 2.4394383432651874, 'units': 71.6506026248056}",0.46868402257263914,0.5312003210244283
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 44.40648986884316, 'layers': 1.0004574992693795, 'units': 37.20993153686558}",0.4572974578997533,0.5426105548853796
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 31.846771895375955, 'layers': 1.7450408455106836, 'units': 41.1004654338743}",0.43539973071448745,0.5645976372655435
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.77633468006714, 'layers': 2.676778057613179, 'units': 71.66975503570836}",0.5117401273553167,0.4882531693164102
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 47.56234872781891, 'layers': 1.1095503727917047, 'units': 70.3420759160562}",0.4731195345976674,0.5268679969644262
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.17379656891504, 'layers': 1.561547754380935, 'units': 27.829134017639092}",0.4312846771866233,0.5687578678810432
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.22480802064882, 'layers': 2.8758270994961737, 'units': 70.9513451535708}",0.49315081777548925,0.506851242309393
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.26103118566169, 'layers': 3.270505597610622, 'units': 73.1919406692987}",0.4370014604082703,0.5629175511396053
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.75656176331014, 'layers': 2.1415049561365764, 'units': 71.25740709637715}",0.5117401273553167,0.4882531693164102
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.80375351477268, 'layers': 2.7815147448417847, 'units': 71.00733957158896}",0.510264616814542,0.4897147223107015
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.095323827457634, 'layers': 1.0620600678880572, 'units': 70.92086186684416}",0.46902462693726116,0.5309727441466005
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.980466871962555, 'layers': 1.2491054735967841, 'units': 72.11163373995896}",0.4720572546628448,0.5278975830850046
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.75874888066084, 'layers': 3.4482217807807336, 'units': 69.70134080014714}",0.4594759740053562,0.540538910399853
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.1579617900622, 'layers': 2.031650255853283, 'units': 70.97535320672928}",0.49196877862717264,0.5079982865741474
encodedOutputLayer2.csv,"{'activation': 'tanh', 'epochs': 39.94819232658011, 'layers': 2.26014612501523, 'units': 71.83197358435028}",0.4879733646978727,0.5119821179363457
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.602739331439565, 'layers': 3.6942355055215095, 'units': 71.59929496775106}",0.4564160275090436,0.5433295067506659
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.1733477163604, 'layers': 1.341144146912563, 'units': 70.21107950204528}",0.47053506022593156,0.5294597587659475
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.68042204891853, 'layers': 2.371403040378698, 'units': 71.91503776397792}",0.5091391712135962,0.4908279118235931
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.93190399802481, 'layers': 2.9150215930887318, 'units': 71.28025519491547}",0.5117401273553167,0.4882531693164102
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 43.167294012624396, 'layers': 3.2278545307885853, 'units': 72.08440644339643}",0.44466973260245124,0.5551885737961268
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.808000112231255, 'layers': 2.8156123607421155, 'units': 97.98863669332292}",0.48610815192460954,0.5139082245055709
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.24426294316736, 'layers': 4.578092762434325, 'units': 98.68971905030888}",0.3857313024260166,0.6142193475484012
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 41.68712773695205, 'layers': 1.3811994438133088, 'units': 97.60130908039291}",0.46916816198398437,0.5308979557917558
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.403708035299246, 'layers': 1.0121208592899897, 'units': 97.732540946641}",0.46944078956246893,0.53062361302889
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.92722054172592, 'layers': 2.5604563523591506, 'units': 95.68274263026503}",0.4888164700525074,0.5111064026002299
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 42.53250305461364, 'layers': 3.2958273039726382, 'units': 95.04638612830684}",0.41073861893463953,0.5891381149292763
encodedOutputLayer2.csv,"{'activation': 'tanh', 'epochs': 39.48461992333756, 'layers': 2.347048412664153, 'units': 95.86117376154617}",0.4942928760216577,0.5056279544885325
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.81653632854736, 'layers': 1.3676935541846995, 'units': 95.0425518269388}",0.4729213076001685,0.5270497623162527
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 39.472383468167415, 'layers': 3.400184470588037, 'units': 95.47830326571051}",0.4142973979616406,0.585592197519855
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.092469453659916, 'layers': 1.1270605552809618, 'units': 96.16734621737118}",0.4713828654858009,0.528570333306883
encodedOutputLayer2.csv,"{'activation': 'relu', 'epochs': 40.02616482348054, 'layers': 2.4785640517998284, 'units': 96.63642479194354}",0.49217227009858905,0.5077829747713919
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 44.40648986884316, 'layers': 1.0004574992693795, 'units': 37.20993153686558}",0.42743764743097373,0.5724329871058506
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 31.846771895375955, 'layers': 1.7450408455106836, 'units': 41.1004654338743}",0.4286654101495177,0.5712254458214199
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 40.77633468006714, 'layers': 2.676778057613179, 'units': 71.66975503570836}",0.4750313322433376,0.5248148346195585
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 47.56234872781891, 'layers': 1.1095503727917047, 'units': 70.3420759160562}",0.45233836246358,0.5475606292308419
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 41.17379656891504, 'layers': 1.561547754380935, 'units': 27.829134017639092}",0.40740435895355304,0.5924474342320248
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 31.818007304562492, 'layers': 5.0, 'units': 76.37310752332877}",0.3756507548422243,0.6243005087117754
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 42.728835070022484, 'layers': 2.6246607163497178, 'units': 68.22304224828292}",0.46967853622030287,0.5301216993704464
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 44.81275808642788, 'layers': 5.0, 'units': 75.60169302688826}",0.3170688060684975,0.6828749804067934
encodedOutputLayer3.csv,"{'activation': 'tanh', 'epochs': 42.72518507522322, 'layers': 1.0, 'units': 70.46240542524097}",0.4217871590598762,0.5781832606208566
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 41.14353263339855, 'layers': 3.4390991629676986, 'units': 69.74635079728812}",0.43490010301993304,0.5649891708299535
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 39.291037187488236, 'layers': 2.2957869924900614, 'units': 72.3258684162133}",0.4636747826614256,0.5362095537725231
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 44.78310548810117, 'layers': 2.1602449870506555, 'units': 67.32413828209613}",0.45427769046160227,0.5456767144911835
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 42.11233317855591, 'layers': 3.2731692366446277, 'units': 65.67440534836425}",0.4389971083956502,0.560733593388216
encodedOutputLayer3.csv,"{'activation': 'tanh', 'epochs': 39.96667615289857, 'layers': 4.514776505070982, 'units': 72.67731700731778}",0.485391573444571,0.5144638280344642
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 37.50901732551303, 'layers': 4.897820525086062, 'units': 72.0641797939344}",0.3856174735277523,0.6140967460186801
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 41.02344227585748, 'layers': 3.720698197884678, 'units': 73.40635830593345}",0.4305260399552737,0.5693041093592268
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 39.904319944367124, 'layers': 4.291795637181814, 'units': 71.36095620426846}",0.39014302311306426,0.6096458984188614
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 38.94003711357455, 'layers': 3.2004388521816662, 'units': 95.42644186834096}",0.4053722686923103,0.5946524946492718
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 41.01062191553357, 'layers': 2.965860561837014, 'units': 23.136450474592984}",0.4459669802378943,0.5539095837723137
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 30.436677106230672, 'layers': 1.6698792116449566, 'units': 67.74651733793307}",0.44335264971183824,0.5565528154103409
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 38.007382263826756, 'layers': 3.061313705426711, 'units': 16.307752554892733}",0.4200321472643589,0.5799635829202314
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 35.43542588989159, 'layers': 4.2141624706078, 'units': 68.32346892340422}",0.41918948532003963,0.5806025695729388
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 40.156972171975404, 'layers': 4.556413288427326, 'units': 61.044768368956305}",0.3754045850959946,0.6244993311608454
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 34.08528241819844, 'layers': 3.689902563983433, 'units': 88.73306747630853}",0.41235280320188983,0.5876166652695296
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 33.27053424153904, 'layers': 1.0601328699958144, 'units': 24.48898377346403}",0.3972280534421995,0.6027332437054607
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 44.16655279796562, 'layers': 3.330052283377543, 'units': 77.15119804973597}",0.425156508644568,0.5748504821462197
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 39.04438897614997, 'layers': 2.596859458791616, 'units': 38.03753883196806}",0.45088717112437815,0.5490039914446591
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 44.71581668673394, 'layers': 2.234910755640289, 'units': 67.34067508924292}",0.45427769046160227,0.5456767144911835
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 40.103873811939934, 'layers': 3.1237479801323893, 'units': 72.35021743004229}",0.4374279184626867,0.5624851130365051
encodedOutputLayer3.csv,"{'activation': 'relu', 'epochs': 40.258150439047775, 'layers': 2.0049012322016293, 'units': 71.18891248368976}",0.4750313322433376,0.5248148346195585
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 44.40648986884316, 'layers': 1.0004574992693795, 'units': 37.20993153686558}",0.7058996526959935,0.29404579749110155
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 31.846771895375955, 'layers': 1.7450408455106836, 'units': 41.1004654338743}",0.6935900600748311,0.3063586743187126
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.77633468006714, 'layers': 2.676778057613179, 'units': 71.66975503570836}",0.7240210417446347,0.27590730978845657
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 47.56234872781891, 'layers': 1.1095503727917047, 'units': 70.3420759160562}",0.707047244268835,0.29293125562333083
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.17379656891504, 'layers': 1.561547754380935, 'units': 27.829134017639092}",0.6903327881695385,0.30967130052199215
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 39.90575452227742, 'layers': 3.204495039835586, 'units': 71.73573579854059}",0.7182808889949962,0.28160532703394636
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 42.01001018071897, 'layers': 1.0, 'units': 73.51734844832258}",0.710226535553647,0.2897802664990446
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.83093675034006, 'layers': 2.6645809206747924, 'units': 69.74045510344916}",0.7222286383081679,0.27774329873813564
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 42.84153495597258, 'layers': 4.733147137129593, 'units': 71.70285530600837}",0.6850431280414309,0.31502732562498564
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.50604372396562, 'layers': 1.6699323754541073, 'units': 70.40580370963352}",0.704850935488752,0.2951321951365425
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.53564304487305, 'layers': 2.4601721713365436, 'units': 72.69776737008591}",0.729175361681446,0.270768066501892
encodedOutputLayer4.csv,"{'activation': 'tanh', 'epochs': 41.086837462380686, 'layers': 3.031326612282027, 'units': 72.96769047333775}",0.7352408531798348,0.2646753845338137
encodedOutputLayer4.csv,"{'activation': 'tanh', 'epochs': 40.37437423131557, 'layers': 3.1675175679905347, 'units': 74.04385570382281}",0.7305511998103174,0.26942163029225824
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.91785132013522, 'layers': 3.087947309411099, 'units': 74.29397275942186}",0.7165511558243978,0.2834092501924978
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 38.15650323025902, 'layers': 3.8072232496553533, 'units': 74.38984938315147}",0.7158553835429804,0.2841328245944705
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 39.909505882610006, 'layers': 4.2709076905228045, 'units': 73.58292428602317}",0.6891978508958363,0.31079423729875855
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.86180128164333, 'layers': 2.632262310032001, 'units': 73.79443723707011}",0.7192384859887052,0.28069478701713313
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.53889939826105, 'layers': 3.3330458091361197, 'units': 72.6014695360704}",0.7108486706222389,0.2891582100443165
encodedOutputLayer4.csv,"{'activation': 'tanh', 'epochs': 40.63146188530002, 'layers': 2.8315140033960384, 'units': 72.5271953119995}",0.7231991396596249,0.27673807683763085
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.16258592279726, 'layers': 2.9494798568267155, 'units': 73.3509837789708}",0.7192384859887052,0.28069478701713313
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.74905008525536, 'layers': 2.8079934212119353, 'units': 72.05069237683506}",0.729175361681446,0.270768066501892
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.32338591179938, 'layers': 3.2293252620053594, 'units': 74.8350436517865}",0.7149942767945128,0.28498134819287274
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.20681057907363, 'layers': 2.2472338319771787, 'units': 72.11447624269515}",0.729175361681446,0.270768066501892
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.77350865254232, 'layers': 2.314966889189926, 'units': 72.88815074762721}",0.7289477531047339,0.27098695144859175
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.17076834892475, 'layers': 1.9041030857198358, 'units': 72.50007789966882}",0.7095394594114358,0.2904462204778967
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 40.2779003132866, 'layers': 3.1759671294170033, 'units': 72.52325872496837}",0.7113777770642637,0.28864316513878185
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 39.04438897614997, 'layers': 2.596859458791616, 'units': 38.03753883196806}",0.7205615797379161,0.27942672013719766
encodedOutputLayer4.csv,"{'activation': 'relu', 'epochs': 41.617678234328906, 'layers': 2.7163669274720976, 'units': 73.38746417561626}",0.7198824489065002,0.28005403609157786
